trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30
28425104.667972934,3622579.02986349,89182695.3377683,65722144.36808441,37916957.57875498,82658256.7779221,4904553.196177609,82966812.19642211,4299266.058820624,434857948.6634769,12671909.05158618,78376325.10882783,4872494.017820945,51801393.11614133,12359216.603804927,84230820.56365538,450596517.33379924,55799795.762519576,124811119.63714918,257851601.90707645,33003119.323494244,22442308.85622104,577560.8948025618,51163388.73079527,17531988.561391547,18250842.011382286,10813312.878221553,6454903.401914217,1272404.4654895808,118245644.0082505
24846914.934077147,400549.73981405084,3794383.1437445055,23122289.251523986,3738306.130458994,17976972.510712955,702140.8357930665,7891331.229235894,279679.7087436024,16707805.422723776,697142.0817148867,5778965.594804059,4872494.017820945,3387996.323476776,319758.70060142205,4309270.457386937,15377214.76467802,809794.6474900006,20100496.904967617,7399149.14357709,5896198.736386672,1473423.647890198,529481.5734703781,8294529.35176037,1672944.5402219535,4198063.565641136,1725681.9220873392,4191527.6574737215,331307.1911090271,9507931.45310903
1557365.6861419585,260998.20281699992,811099.871254848,612623.1636441571,174231.68653036616,16590938.155100683,43715.232962152186,673200.5348824403,137233.85929219928,3625894.2378377677,89884.047384248,144940.20260966706,408596.8384519127,984732.2762419271,42582.43702739753,484310.00193514087,7267770.731699575,473550.48740760394,1167092.1446660645,1405498.0973346399,289448.16703527654,524221.45057296887,127193.8999419198,1109304.5766404124,917660.1985329479,305323.4250276852,706873.6434822485,447628.50901804963,156802.15379393924,9507931.45310903
185952.9041736602,2048.6660595265967,329102.91079901217,6912.853031102011,168596.36621883986,2703061.7424023463,43715.232962152186,2740.758552601731,4176.230198442977,168107.67257781353,18316.831150380523,5242.688856770748,44706.87216014995,6083.028898485148,3807.840043587956,8567.871641793436,789843.4762801963,71902.52378380114,2833.472254124212,76847.25454878974,36604.720036247934,81860.75563600777,37058.56241812035,23235.404472766706,374147.02986895386,117042.53916815834,417078.9727682313,17692.58070924153,2128.9907796802404,36162.06769262486
98566.33041304204,260.39167781847334,8391.909008356233,6535.160661281074,22350.51228740575,298189.33587522595,3800.3517688487686,209.1803251022808,1095.5992367217489,20585.451858249624,673.3706980920537,4798.575121641733,13495.756029537337,2597.7985248888676,1067.6454104211261,8567.871641793436,341359.0194895565,18381.697666397373,690.7468515664225,9878.357479410717,2636.0379166715575,21699.205849983842,17525.25221064157,7248.8435693664205,41449.54589063458,32197.9377266767,3361.6072562879444,5910.236640193974,2128.9907796802404,5240.535125854742
4734.471853936025,192.1202959886029,8391.909008356233,900.4344434781018,2515.129001338224,115511.82137182284,1837.4192152442622,172.76789382415097,194.9349698419882,5379.814319905155,190.60872866201052,846.8678573363263,2779.530357393849,174.98280411866617,251.64211783001772,175.73461839548685,46009.43151588739,1496.7098008515536,184.73456786480244,1689.950917098599,1507.9440338925594,5015.553380679255,6434.708445583721,2138.673357082103,41449.54589063458,6150.65920405411,422.4860206822437,592.905264604924,629.7289157356848,981.4016025571158
318.4605854364554,127.69466014217582,1184.7790874232885,254.52709839091577,416.5429670704942,36988.666958637215,890.8377784070545,117.74229675724143,190.1383166407764,402.4311491931159,45.136469203872196,348.37489152424246,474.31373555382714,174.07474549437936,110.59769132013032,60.69136485466184,4728.253350352991,1496.7098008515536,66.48417525547751,529.7450629042328,230.6779400061392,352.22468198343466,1025.5827223250049,322.9669032231283,11072.441052878536,408.8356860221922,137.93537792848082,424.79417293353526,109.61381351055219,300.3447002781646
76.90122272690661,34.39057059764592,434.47736835504253,87.47971762508662,273.3441208439072,11950.681510038605,102.49194567300417,93.9406275362283,43.98207206861447,189.0585381949765,45.136469203872196,22.32626403427927,474.31373555382714,59.79541434755665,59.94931628965401,26.25221704811303,1421.6414218451766,339.0897951624907,13.77826830235106,181.25823757904774,8.233319771313058,150.39162083025448,479.35579409765273,20.959791683162376,1947.9967835070267,319.70710512448215,68.69403678459686,215.36364981350954,47.687935931957725,153.95060429382966
11.049015899544921,34.39057059764592,298.8386222724433,49.24984236427892,142.92593456550688,4978.097896853324,96.53087427877628,60.50856230077692,16.998628449330063,41.158033498102995,31.083723906045005,18.790660800248446,125.99203079243692,10.984167998889998,33.72652100205665,-4.406879997310126,103.50979625787814,92.5378001189552,-11.787969108484525,117.05299380467861,8.233319771313058,3.7340868092686392,103.03565126390174,20.959791683162376,548.1996246756936,235.758484262458,17.084389029012176,26.91313967785185,11.372972442346883,100.72719713272805
-8.599842652304394,12.333706478118879,246.56704206869742,-0.6205545884120383,58.55725397780102,985.3284153261277,42.93451366802766,30.266727521234635,10.209009240288738,27.361520361533163,23.27590793635767,10.545799483299371,48.69167724078188,-2.3214220248997193,9.846194018929848,-9.200741354134177,11.319150907504204,81.62408710819496,-16.205969653943367,41.59738294155419,-1.5118837088493033,-3.6371257542006927,52.08754949591087,14.165151798933232,205.95716243217996,108.36420523427317,-11.788379190041118,26.91313967785185,-17.489755042686365,28.833638088066348
