trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30
6.91361054813524e+57,2.620965566097559e+57,2.4451252895923014e+59,2.1131127025804434e+61,3.991012061286655e+56,3.4383078837557827e+53,7.116274967420014e+56,9.570062083493257e+59,2.0715233637176238e+55,1.9219555836930643e+58,1.8726156056088164e+57,1.9138654103526744e+59,6.098439804751328e+57,1.5987642547255044e+56,3.925722495326069e+57,1.883327635755684e+61,7.92686995715202e+62,4.472052304910527e+56,1.7100541101063049e+58,3.0195907557832286e+61,7.291505852433556e+55,3.9249300322983825e+58,9.693683080708412e+54,3.1117501171433364e+57,3.930994108848234e+60,1.3542799928347456e+64,2.145218878543797e+58,5.907556783309676e+58,3.7663894449097586e+52,4.233798883794678e+59
1.7986453571374794e+56,1.6392756737891579e+52,1.25280287761292e+53,7.343788432481442e+53,7.799974187294198e+46,2.051202574813555e+51,1.1996005085529741e+51,3.116511297019871e+55,2.9879368898679436e+52,5.700113964750361e+55,6.473631546405456e+54,4.3560726948347207e+52,3.149972553544907e+54,1.8229572342332035e+45,7.043090290278847e+52,1.7860281351989265e+55,2.0072107173362724e+60,7.246903043916274e+55,1.8208443676078045e+53,6.127404137359787e+55,3.3985096406425097e+50,1.316423603135019e+55,1.2573805825573805e+50,1.6435108005508458e+56,7.563572158632917e+52,4.045605899933144e+58,2.5532839522613787e+48,1.0879209963110274e+52,2.7401695431634094e+45,3.3754547680149945e+53
2.3765551480943153e+53,2.121069181767135e+47,7.886492258330081e+50,9.820374317728474e+50,7.799974187294198e+46,1.4440117098967122e+47,4.4462172894461094e+49,1.323894770715066e+53,9.228784521226166e+39,6.323469994217094e+43,3.921816096532217e+44,2.7223118999963287e+52,1.9968888558076417e+47,2.4644819882090645e+39,9.92827191162994e+48,1.1314557739084996e+46,1.3366663944103412e+49,3.41628471440692e+47,5.847487277027767e+45,1.810040563486357e+48,2.794468427542923e+44,6.301635595255356e+50,5.276946882307459e+48,2.445876726264609e+52,9.46126553451912e+48,6.445731829995928e+54,1.7430205600361368e+48,1.2342203180207225e+44,4.398616337233887e+43,3.2272395637857832e+50
4.0586672514943856e+48,4.698248693042806e+41,2.7574927002623622e+48,4.758156605281614e+47,7.799974187294198e+46,6.43105923869903e+45,2.49829796145044e+47,2.6517110497737166e+50,9.228784521226166e+39,1.0339714129976581e+41,8.953795708748781e+42,2.5602722225704974e+46,1.5668928064482902e+42,1.1885530961831832e+32,1.5262366438932182e+44,1.1314557739084996e+46,3.8733046979615746e+47,3.799942711394593e+40,2.0800772726719507e+44,6.918122641149155e+43,1.0529817767504972e+43,1.6501068057232077e+47,6.176373727966764e+43,3.764366275806686e+47,1.543659001431555e+45,2.6163398785826997e+52,2.419164363012505e+43,2.4749285266054365e+40,3.2862915135907245e+39,3.2272395637857832e+50
1.3541756901249502e+44,3.006879984148768e+40,1.1331420613671924e+44,2.7152382255326496e+37,9.299246052202741e+35,3.4784012005131013e+39,1.8235521279768163e+40,4.2935317470943744e+42,1.0695631195750775e+33,4.232256876679894e+34,1.608885099850162e+35,6.772568263290899e+43,1.1838521121105364e+39,1.1885530961831832e+32,2.0222483659202686e+39,4.1608918887929464e+38,5.952197524958779e+42,4.660181062361742e+39,2.170150186974242e+43,2.313753691764272e+43,2.070765336488292e+40,7.681431707558122e+44,7.652788103638773e+40,5.231598273739954e+40,3.547323098840473e+37,3.709983723971373e+50,1.0123239460246732e+38,9.405606310549977e+38,1.8387959503928644e+38,4.541935326387924e+43
5.416222783812273e+41,4.63811601025877e+35,1.8427947080909174e+42,2.7152382255326496e+37,9.299246052202741e+35,4.1984958935814467e+30,6.356868030477091e+35,1.1208819762946963e+31,2.564712869080722e+29,1.2932847886385317e+29,9.722440879997942e+34,1.1036122997957646e+40,6.18210767088827e+34,2.0025478165228978e+26,2.690687811972469e+32,1.114190543123281e+37,1.6509854721743562e+37,1.7556255335914016e+37,1.4868561290637593e+40,6.145427135622095e+42,2.8467138592456355e+34,1.749875708344231e+43,1.5842638138999407e+38,2.3675360953305193e+39,1.1805871769069874e+37,1.9353855741419918e+38,1.184779072715996e+35,8.835615263187068e+36,1.0350270737599014e+36,1.4827422107255778e+37
2.161786445252883e+37,3.55598529702268e+31,1.1399264152465476e+40,3.666604833528723e+36,4.23002609309259e+33,2.6324628056975006e+25,7.380409550710739e+33,4.8897687300947925e+30,4.4850225709609976e+26,7.017108209387959e+25,4.7649575264078917e+30,2.542082993178586e+36,1.1362843048468538e+32,1.5851490645003844e+25,8.104294520935717e+21,8.878310625694257e+33,3.58087484508626e+30,4.092120087167248e+29,6.364612263203436e+32,2.0982065636508803e+38,2.3219683567551523e+26,4.663071979613298e+41,2.1319270406279635e+25,5.8973333277017904e+35,1.4380781965411655e+33,2.4621576950806498e+36,1.2817943618809425e+29,1.5213609738266417e+30,1.6906162926923094e+20,3.9524413655423073e+30
2.2789888134380373e+32,1.663358862300435e+29,8.061464821264982e+28,1.5075362706180466e+35,5.574203314451013e+29,2.2893295930166337e+23,2.199424415252384e+23,5.115738657234496e+28,6.628654246067104e+23,1.0080584231813448e+19,6.234488886649747e+24,5.534608648424563e+31,4.542922527242302e+16,1.8217251505357494e+17,2.512068105889298e+21,1.8631730013141807e+28,7.221939182771358e+23,4.092120087167248e+29,6.364612263203436e+32,2.0982065636508803e+38,4.2269099636628815e+21,2.647194891031284e+36,3.4920517271245115e+20,1.8496641438799883e+34,6.559835509743905e+26,2.734278152894578e+26,2.995719537152011e+20,1.318697093548156e+22,1.6906162926923094e+20,3.2340568052101636e+28
5.074069585203988e+29,1.2408115661510235e+26,5.486093455676681e+19,9.123120848580751e+27,1.1896092711259288e+27,9.734921970752145e+18,1.5230659026229842e+23,2.5256203464331066e+22,7.777639626989393e+21,1.222878377327584e+16,2.363392083935661e+22,3.366305906018743e+30,4.542922527242302e+16,1.8217251505357494e+17,5.94647524364389e+18,1.3616447331483876e+28,9305333283911464.0,8.844257110506693e+25,2.1801845791832294e+24,1.1794854748736646e+28,1.3789403960536306e+20,2.444169256937573e+34,6.013925796410307e+16,4.0139779943533797e+30,2.1660804521767514e+19,4.0687604468621635e+23,4.411103573330349e+17,4.1588800290455336e+20,1.7086567016867104e+17,5.279019407900902e+23
2.2157999619554446e+26,1.4322457289127876e+22,1.3584397100735926e+16,6.938509516315255e+19,2.5603303245102727e+21,30157255827973.508,9.000082610946851e+20,2.0332175989707986e+18,7.777236862405159e+19,41767144490143.74,7552853037043077.0,1.7119260008601645e+27,621177033099260.0,498838230244161.0,3.0192159466251044e+16,1.4405390579883418e+18,254380421883651.97,5.063343790062354e+25,1.272414419640083e+20,3.852609510819018e+25,270319926588839.2,2.012035703280482e+32,1635866941961641.8,5.362554999069447e+27,2.1660804521767514e+19,1.3561652563306127e+18,17250074487227.54,1.2764423526059963e+20,482300039536231.5,1.2690909288729336e+20
