trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30
35885697.920904875,430182432.13239175,1562390.9586665463,31535053.69713415,16084360.601337545,14769869.704672322,1972604.6847066884,341995733.14682025,37594506.13773262,34591773.376707815,10385543.2906409,216075409.01956275,21740974.846013118,1293885.0811171248,73607934.53502831,16834612.122123558,17564266.35357266,3652438.4199611675,11576908.22310815,44512881.10883911,204123372.8028819,46391041.16176389,43554940.44322546,26278931.339041613,91837222.70208603,38249202.58087484,16159266.487746164,305256467.58023685,5740272.48323773,39884994.859870814
1785062.3248479627,56830920.96059829,118587.80601677936,11587552.71236339,6761243.696530651,595924.3861908503,1972604.6847066884,6676351.90238594,4189934.2465086314,9019654.883076973,1679417.587150006,99447612.29217637,692979.8345757307,943150.1730657124,5770078.624341113,312074.8309936448,3389183.883545431,764818.006905774,1664942.221957447,3311829.122040452,23783760.16071361,16063279.686345667,43554940.44322546,7940819.380412047,26898894.425131347,13886032.94718462,2106327.332472358,20782928.79832262,479524.23595006875,334158.7177039527
330863.23110346886,30647755.170126002,10543.006921738546,73630.806783788,692340.3371843528,424678.90080751164,1496999.3949389947,4580444.291583865,1084614.9335924815,4740994.56199493,616121.6155544727,11623406.925093397,4365.657686189649,83148.64642751584,2355779.8383285813,199512.24226035757,1583273.7147035673,302843.8129874156,26662.36947953028,6953.665706391898,6690516.490654595,265435.7086752094,13124972.431795215,2282390.00187466,1647179.9161532437,864222.3400429306,1242702.8292784228,7622397.989018997,109073.6235968327,313526.23735420575
31736.372716729562,180945.50131047273,1440.497295098813,73630.806783788,109251.2811876963,38829.2416633335,7045.912836532423,1032662.6307684339,205204.76109875017,2093326.7593588652,7118.2531834999345,6032260.389161711,4365.657686189649,13664.772194984645,71622.90467601492,12099.038301771954,125023.70424014676,66871.94327767115,17652.85604713553,5628.01998741252,634333.1310760773,107144.44604255293,1844713.2614531394,1407344.8560009706,486313.5235698332,79488.2953014078,22440.512663067475,110501.5884804064,46711.04453175805,13103.410150384498
8736.340150169412,120050.10484879064,199.7895281571848,25265.349819112107,50853.08092345103,15250.006952427626,7045.912836532423,61986.531214106515,28902.529702912187,49884.47686111377,1215.4696809356735,714763.9840965319,595.4608658959974,2300.2212556780582,71622.90467601492,2189.44155837062,25465.265152685555,28945.61400266938,1355.0505862040677,724.335206771931,137765.64089464326,6448.662192682386,291938.679102524,203592.05100067443,110712.75551237493,9321.435508444822,10774.797737545305,94473.78942435925,3146.750084054294,3394.6747967064202
1215.7409928348065,44505.63654055253,52.162578019179534,1463.0643794586952,19962.897699393216,2270.1362023375864,5321.675392531697,46111.23628372373,7536.441821598661,17452.940080802146,136.8433886107956,149165.91052811235,115.37852946626337,1041.0179951498621,17930.922742838273,172.03773172877766,315.6242084589043,7734.92516967664,886.085106158824,90.85820823832488,8194.850247921471,374.55751909706777,93099.40261208787,43734.90736611128,1045.7160345113934,3551.6868166431373,2233.2111083900795,5806.226125351738,1746.273361676356,228.73202613769988
115.11551147697361,8460.02795109456,27.919048606319933,816.878651432993,7232.869966918883,811.3583937885509,2740.4711412694496,1093.6751798707535,3140.7782103608392,2152.5078946668523,131.0190543609443,18349.580380267853,73.86904821237957,261.51223180686304,817.9124890200617,148.81732212033114,304.663603396562,3407.073149648607,120.78651948046176,90.85820823832488,1517.5588570000493,146.4465813743308,16721.613589307875,4992.174008696059,695.0230980762132,429.7723379274571,1010.0414843566898,697.2900371380717,537.8784537196801,100.85944948829037
74.89643058505234,1213.7838518844185,4.307647274852268,174.8911403353649,3785.5069148254033,450.7036837665089,1341.4520442876947,160.1116185205715,797.6008274331891,615.5070389397354,8.54896691740166,1900.7019971536886,10.469601262583167,113.74243503264752,817.9124890200617,110.56801166268735,121.28721606722186,148.1334961442566,92.29157498149752,59.302225080877406,1164.240295967045,99.09734942414914,3047.597042420846,1598.4410396162712,395.6430985134396,134.69786145978682,423.6720306720716,697.2900371380717,230.03130827604485,13.864810397181959
25.585771445858096,62.756574278037476,-9.971324121237041,102.68951171719083,241.21517610694102,108.87791765738926,657.8595920433861,160.1116185205715,121.01983349467154,190.37699297187982,8.54896691740166,1228.7655618679696,2.9400605054868256,40.03728719279331,128.60121272698944,67.17064889139914,86.11895328708194,143.55464577651313,28.9160142750159,26.85955909544632,228.62912807160635,47.334209260235774,2027.418696893247,354.70091658335497,61.820793093161434,87.90838121279623,101.07789030163781,253.01769194482347,72.1361939248839,-5.39193357994083
5.535146901167796,39.1569483893822,-14.91063756853441,49.6470671394351,164.0125451730026,34.45033023902575,92.06716386297694,73.06262211713236,16.639649192970868,81.64441741462682,-5.333089436088322,274.479460028555,-12.730674421489548,-8.374199185795927,79.95314076041781,44.311894255439256,42.82427649191995,53.18285008851335,4.113634440421402,-17.190283063672087,130.1550494612928,-7.155461925713014,308.9514043009317,118.68236098951948,39.736137524456105,15.331399496955006,82.4013586477179,119.53326542069216,42.97359882265471,-17.232354922000813
