trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30
53906941.01274079,31532397.54500017,170314943.1103628,13407363.60212252,307940847.78984344,22912867.571091726,397994806.29088616,88275305.52950883,12148705.959331485,193189751.31557843,200855979.87192798,33969642.56620975,22540831.325452685,12745162.378613533,144588540.2452413,126171621.00410396,11697332.43635473,2335927.4512151834,40724138.220148325,1931326.5922697524,64196911.59055163,14341758.735685814,32467943.18456633,1183242.5197360471,54778884.33526773,27561647.99452768,38466267.34194613,2668312.6640071226,111867059.68824263,16641137.959162662
1209329.4177194003,18377577.32693835,48005838.37169547,943865.1091567925,25973042.208840005,355648.4155118493,185517244.6681947,4585011.577926891,1955712.935372423,43180214.01839847,26640971.83877395,96846.5307365241,1447083.6869882708,12745162.378613533,28064678.68074013,22256448.787275475,46245.87478676063,2240679.2745626024,40724138.220148325,533288.8037664744,62362063.423003055,725920.2783180227,49259.651261960935,377742.1421903645,2572343.08447283,732123.005872257,2153915.3700403357,2132238.5825306727,9303688.11333821,3004880.0338790435
1209329.4177194003,3006960.242320644,9204772.677863514,49417.284464606615,4001209.0299077234,1235.736172272596,40250188.35628863,2427128.631410695,283674.16523045534,18822599.04737358,3459371.4691968523,96846.5307365241,38436.7484171451,4973801.159514536,10697614.34207486,3480367.346165228,46245.87478676063,302440.4519545788,8914185.526683033,25202.62685122832,7184768.624499502,198706.14645699546,49259.651261960935,35882.72288076644,707972.4649144695,433771.86604166636,377407.40135542845,694961.5639900066,3281289.629659553,181134.13677135418
227374.2542803145,510780.20137550303,473565.2930296068,1542.4339139824974,1608362.581871356,458.1388266749206,8302818.168097171,729519.7766016385,137223.9293519835,4917165.678834027,362021.4391981026,7472.182412934741,14814.580150839265,1294975.153500896,543853.4891593693,181191.12673441364,1317.1580886696775,69465.27393039114,598747.5083493689,5557.853749538062,3443838.2740576738,52273.15690988198,38473.47735610326,7052.343172227476,59685.23102764967,50026.40136474149,12376.814545126577,194180.26535721496,112764.05893617262,170942.07020562296
68373.01992970587,205975.02756422342,19369.089963411778,738.084446837946,548694.796764916,113.11216105922169,1596874.328507501,57450.3877689998,7925.290068448447,1859618.433807966,137325.02537993004,488.6541368396459,1282.8935309686835,25359.548073755675,171527.6985367225,74729.82394987377,330.97140779148214,21480.40980166815,82864.0610778284,1912.4663494737906,90206.36338516451,13702.83168751188,4361.186799628408,3434.0704929431836,251.57832733579426,4495.361234344474,12376.814545126577,15872.443441143294,16085.761155048638,64181.41837800147
14163.098822546257,78572.06258047886,5119.248114970071,268.69183474639135,147988.5149390491,110.25308139720896,64995.02588669756,30432.311028372667,5445.5861048948445,68664.05649763002,7038.72255960066,451.3105846757686,699.1431292969668,16285.277053381335,65124.022921878095,3835.6340994463003,158.10859940435182,3515.255504060662,22741.922174877716,137.47123503525404,7344.271089257769,3446.0320383141443,2483.852018090669,331.8380489435641,159.39429161710933,1286.1013564794046,5383.11019186261,7815.039264416852,3247.3610305624497,3710.0358213923373
2420.7160992782583,15145.71841336904,1564.6863543536324,131.16625752160886,37868.071375609994,14.63162837755306,18075.06216960902,2147.2385637945054,1259.6128548955091,10272.18310646246,1152.0002354851135,110.73028507805762,229.74942906592017,6462.391818735775,10197.22153251181,671.441050882348,60.10923910997196,1801.0653954636155,10915.821388964265,117.90323365357153,849.6451786909707,367.4641126365671,461.3800982747408,331.8380489435641,148.7159512412986,463.84973282055995,218.12839044093135,611.1503245281992,1182.1104756991406,1037.984048836002
1158.371508547214,5069.644814178399,634.7593865852151,69.38553993333757,9152.025554670641,-9.859632445761426,3096.7588196566944,476.44726089881306,395.9115167117736,3276.1720652790273,443.89645810081373,33.71023297341306,169.69168041943237,282.31301210385266,2460.4725227441645,576.6930595643989,22.329468462333857,585.6240301074206,1332.813122098064,29.619286869180037,123.88205962981665,96.3866112642805,130.38080229324,114.51952161976968,110.3958649013065,245.6892576447419,75.99809655730664,337.5582457934416,285.3781279119483,214.75900494231104
87.60936417726361,1527.6018056636633,294.0925895124769,30.157491213892648,2191.855774339694,-13.580556179484379,1215.6945333045699,216.83368685101397,185.95143135528662,596.2735078833723,139.14405186487838,14.887868331508828,97.10398858042979,282.31301210385266,646.5312849463866,160.37253534014957,-10.670229249718522,465.58126124900207,147.3980462816623,15.86733448216927,121.13405375339899,79.9934134748197,89.99592566870213,99.25890666037861,78.25304980146258,67.3586572045418,18.15463879007534,153.41349476469406,152.17147266424755,86.24724389058709
87.60936417726361,253.06831487729437,138.85421756869462,12.323759007174585,1214.1404767484532,-17.966685399579106,105.20887559270552,53.60734925695327,143.77895198311157,86.72476508153294,28.36883199092351,-8.555590395214946,19.31301452541598,81.43997173119467,166.5982407524582,90.1812915965734,-21.55733015112989,140.33076202305762,147.3980462816623,-10.231612544358812,39.3683125629542,-3.2268992389190814,16.157858255437386,8.864300704497413,33.18255131981171,39.081094529917905,3.794643577413116,40.7243590299072,41.197740050364786,55.205667209934724
