GWO,ASO,HC,PSO,EHO,WOA,DO
-17.16876959181161,2938708.5769088175,-19.72871894123375,-10.128823808757575,137.1488703981085,-17.453619622480502,-0.7731533085151867
24.724472477529037,4843733.069082277,1.0304769746322864,24.084590363181547,97.85704305919933,16.313478766246668,26.61694913999556
