GWO,ASO,HC,PSO,EHO,WOA,DO
5.551074076016261e-56,8365181731.003048,0.0008706874344183928,7004387179362.618,1.7610460467366036,1.6841244968152025e-60,395.4024212685909
2.989283464178666e-55,11122251244.294552,0.0005985427064995328,25127886060212.797,1.5765618479807,8.407654023763486e-60,1066.4279438960339
