GWO,ASO,HC,PSO,EHO,WOA,DO
-19.235418500362698,3425338.9015293713,-19.723886768380268,-6.0220050296732675,143.3801041879147,-14.698734401661586,-4.087488441794694
13.595009757110562,4143193.22155057,0.892849804107789,25.454967748619396,92.01932137293247,27.64155780922215,22.923954157014673
