GWO,ASO,HC,PSO,EHO,WOA,DO
1.2577008964896203e-26,10.268984140716986,0.11792752069188754,17.459036305475518,0.3731175843288303,7.377733945898492e-27,0.45388401325615446
4.0571074118577707e-26,2.0275134940621897,0.030674871153557024,17.831120622434874,0.06969316053152186,1.2621715573382173e-26,0.36872932721637713
